b_jesus_abadia_gutierrez_CP;Abadía Gutiérrez;;;;;;;;;;;;;x
b_cruzadero_CP;Cruzadero;;;;;;;;;;;;;x
b_tecozautla_VE;Tecozautla;;;;;;;;;;;;;x
b_nuevo_xoteapan_VE;Nuevo Xoteapán;;;;;;;;;;;;;x
b_nuevo_mexico_CP;Nuevo México;;;;;;;;;;;;;x
PROV2369;Malpaso;;;;;;;;;;;;;x
c_malpaso;Malpaso;;;;;;;;;;;;;x
c_juarez;Juárez;;;;;;;;;;;;;x
b_yaxhachen_YU;Yaxhachén;;;;;;;;;;;;;x
b_xul_YU;Xul;;;;;;;;;;;;;x
b_xal_YU;Xal;;;;;;;;;;;;;x
b_dzunculul_YU;Dzunculul;;;;;;;;;;;;;x
b_sanakte_YU;Sanakté;;;;;;;;;;;;;x
b_anya_YU;Anyá;;;;;;;;;;;;;x
b_lazaro_cardenas_YU;Lázaro Cárdenas
PROV2370;Progreso;;;;;;;;;;;;x
c_progreso;Progreso;;;;;;;;;;;;;x
b_san_bruno_YU;San Bruno;;;;;;;;;;;;x
b_chuburna_YU;Chuburná;;;;;;;;;;;;x
b_flamboyanes_YU;Flamboyanes;;;;;;;;;;;;x
b_uaymitun_YU;Uaymitún;;;;;;;;;;;;;x
b_telchac_puerto_YU;Telchac Puerto;;;;;;;;;;;;;x
b_chablekal_YU;Chablekal;;;;;;;;;;;;;x
b_teya_YU;Teya;;;;;;;;;;;;;x
b_dzitya_YU;Dzityá;;;;;;;;;;;;;x
b_chicxulub_YU;Chicxulub;;;;;;;;;;;;;x
b_dzoncauich_YU;Dzoncauich;;;;;;;;;;;;;x
b_yobain_YU;Yobaín;;;;;;;;;;;;;x
b_dzidzantun_YU;Dzidzantún;;;;;;;;;;;;;x
b_x_bec_YU;X-Bec;;;;;;;;;;;;;x
PROV2371;Los Cayos;;;;;;;;;;;;;x
c_cayos;Los Cayos;;;;;;;;;;;;;x
c_cayos_adj;Cayean;;;;;;;;;;;;;x
b_san_pedro_caye_BL;San Pedro;;;;;;;;;;;;;x
b_caulker_BL;Caulker;;;;;;;;;;;;;x
b_chapel_BL;Chapel;;;;;;;;;;;;;x
b_port_coral_BL;Port Coral;;;;;;;;;;;;;x
b_hicks_BL;Hicks;;;;;;;;;;;;;x
b_bannister_BL;Bannister;;;;;;;;;;;;;x
b_st_george_BL;St. George;;;;;;;;;;;;;x
b_itza_BL;Itza;;;;;;;;;;;;;x
d_sian_kaan;Sian Kaan;;;;;;;;;;;;;x
d_sian_kaan_adj;Siankaanean;;;;;;;;;;;;;x
PROV2372;Pijijiapan;;;;;;;;;;;;;x
PROV2373;Arriaga;;;;;;;;;;;;;x
d_soconusco;Soconusco;;;;;;;;;;;;;x
d_soconusco_adj;Soconuscan;;;;;;;;;;;;;x
c_pijijiapan;Pijijiapan;;;;;;;;;;;;;x
c_arriaga;Arriaga;;;;;;;;;;;;;x
c_arriaga_adj;Arriagan;;;;;;;;;;;;;x
b_cabeza_de_toro_CP;Cabeza de Toro;;;;;;;;;;;;;x
b_san_isidro_CP;San Isidro;;;;;;;;;;;;;x
b_chahuites_CP;Chahuites;;;;;;;;;;;;;x
b_san_francisco_el_ojatal_CP;San Francisco el Ojatal;;;;;;;;;;;;;x
b_lazaro_cardenas_CP;Lázaro Cárdenas;;;;;;;;;;;;;x
b_villa_del_mar_CP;Villa del Mar;;;;;;;;;;;;;x
b_ignacio_ramirez_CP;Ignacio Ramírez;;;;;;;;;;;;;x
b_azteca_CP;Azteca;;;;;;;;;;;;;x
b_durango_CP;Durango;;;;;;;;;;;;;x
b_acacoguaya_CP;Acacoguaya;;;;;;;;;;;;;x
b_la_esperanza_CP;La Esperanza;;;;;;;;;;;;;x
b_soconusco_CP;Soconusco;;;;;;;;;;;;;x
c_soconusco;Tapachula;;;;;;;;;;;;;x
b_mazatan_CP;Mazatán;;;;;;;;;;;;;x
b_puerto_chiapas_CP;Puerto Chiapas;;;;;;;;;;;;;x
b_metapa_de_dominguez_CP;Metapa de Domínguez;;;;;;;;;;;;;x
b_villa_comatitlan_CP;Villa Comatitlán;;;;;;;;;;;;;x
b_oxchuc_CP;Oxchuc;;;;;;;;;;;;;x
b_santa_rosita_CP;Santa Rosita;;;;;;;;;;;;;x
b_altamirano_CP;Altamirano;;;;;;;;;;;;;x
b_corazon_de_maria_CP;Corazón de María;;;;;;;;;;;;;x
b_jotola_CP;Jotola;;;;;;;;;;;;;x
b_santiago_CP;Santiago;;;;;;;;;;;;;x
b_plan_de_ayutla_CP;Plan de Ayutla;;;;;;;;;;;;;x
b_tzimol_CP;Tzimol;;;;;;;;;;;;;x
b_el_triunfo_CP;El Triunfo;;;;;;;;;;;;;x
b_jusnajab_CP;Jusnajab;;;;;;;;;;;;;x
b_yasha_CP;Yasha;;;;;;;;;;;;;x
b_francisco_sarabia_CP;Francisco Sarabia;;;;;;;;;;;;;x
b_chincultik_CP;Chincultik;;;;;;;;;;;;;x
b_lazaro_cardenas_LT_CP;Lázaro Cárdenas;;;;;;;;;;;;;x
b_el_paraiso_CP;El Paraíso;;;;;;;;;;;;;x
b_tzicao_CP;Tzicao;;;;;;;;;;;;;x
b_carmen_xhan_CP;Carmen Xhán;;;;;;;;;;;;;x
b_la_cieneguilla_CP;La Cieneguilla;;;;;;;;;;;;;x
b_nuevo_san_carlos_CP;Nuevo San Carlos;;;;;;;;;;;;;x
b_san_caralampio_CP;San Caralampio;;;;;;;;;;;;;x
b_zacualtipan_CP;Zacualtipán;;;;;;;;;;;;;x
b_chajul_CP;Chajul;;;;;;;;;;;;;x
b_san_mateo_zapotal_CP;San Mateo Zapotal;;;;;;;;;;;;;x
b_nuevo_tenejapa_CP;Nuevo Tenejapa;;;;;;;;;;;;;x
b_santo_domingo_de_las_palmas;Santo Domingo de las Palmas;;;;;;;;;;;;;x
b_amatitlan_CP;Amatitlán;;;;;;;;;;;;;x
b_chilon_CP;Chilón;;;;;;;;;;;;;x
b_tumbala_CP;Tumbalá;;;;;;;;;;;;;x
b_sabanilla_CP;Sabanilla;;;;;;;;;;;;;x
b_sitala_CP;Sitalá;;;;;;;;;;;;;x
b_petalcingo_CP;Petalcingo;;;;;;;;;;;;;x
b_bachajon_CP;Bachajón;;;;;;;;;;;;;x
c_tulija;Tulijá;;;;;;;;;;;;;x
c_tulija_adj;Tulijean;;;;;;;;;;;;;x
c_la_trinitaria;La Trinitaria;;;;;;;;;;;;;x
c_la_trinitaria_adj;Trinitarian;;;;;;;;;;;;;x
c_comillas;Comillas;;;;;;;;;;;;;x
c_comillas_adj;Comillian;;;;;;;;;;;;;x
PROV2374;Comillas;;;;;;;;;;;;;x
PROV2375;Tulijá;;;;;;;;;;;;;x
d_pichucalco;Pichucalco;;;;;;;;;;;;;x
d_pichucalco_adj;Pichucalcan;;;;;;;;;;;;;x
d_comiteca;Comiteca;;;;;;;;;;;;;x
d_comiteca_adj;Comitecan;;;;;;;;;;;;;x
b_ciudad_sol_CM;Ciudad Sol;;;;;;;;;;;;;x
b_yohaltun_CM;Yohaltún;;;;;;;;;;;;;x
b_felipe_carillo_puerto_CM;Felipe Carrillo Puerto;;;;;;;;;;;;;x
b_maya_tecun_CM;Maya Tecún;;;;;;;;;;;;;x
b_chilam_balam_CM;Chilam Balam;;;;;;;;;;;;;x
b_pustunich_CM;Pustunich;;;;;;;;;;;;;x
b_melchor_ocampo_CM;Melchor Ocampo;;;;;;;;;;;;;x
b_nayarit_castellot_CM;Nayarit Castellot;;;;;;;;;;;;;x
b_kikab_CM;Kikab;;;;;;;;;;;;;x
c_yohaltun;Yohaltún;;;;;;;;;;;;;x
c_yohaltun_adj;Yohaltunean;;;;;;;;;;;;;x
c_escarcega;Escárcega;;;;;;;;;;;;;x
c_escarcega_adj;Escarcegan;;;;;;;;;;;;;x
b_haro_CM;Haro;;;;;;;;;;;;;x
b_venustiano_carranza_CM;Venustiano Carranza;;;;;;;;;;;;;x
b_matamoros_CM;Matamoros;;;;;;;;;;;;;x
b_don_samuel_CM;Don Samuel;;;;;;;;;;;;;x
b_francisco_i_madero_CM;Francisco I. Madero;;;;;;;;;;;;;x
b_las_ruinas_CM;Las Ruinas;;;;;;;;;;;;;x
b_abelardo_l_dominguez_CM;Abelardo L. Domínguez;;;;;;;;;;;;;x
b_san_antonio_punta_de_piedra_CM;San Antonio Punta de Piedra;;;;;;;;;;;;;x
PROV2376;La Trinitaria;;;;;;;;;;;;;x
PROV2377;Escárcega;;;;;;;;;;;;;x
PROV2378;Yohaltún;;;;;;;;;;;;;x
PROV2379;Ocós;;;;;;;;;;;;;x
PROV2380;Suchitepéquez;;;;;;;;;;;;;x
PROV2381;Guachumal;;;;;;;;;;;;;x
PROV2382;Pacayá;;;;;;;;;;;;;x
PROV2383;San Marcos;;;;;;;;;;;;;x
PROV2384;Totonicapan;;;;;;;;;;;;;x
PROV2385;Achiguate;;;;;;;;;;;;;x
PROV2386;Chiquimulilla;;;;;;;;;;;;;x
b_el_nuevo_palmar_GT;El Nuevo Palmar;;;;;;;;;;;;;x	
b_san_martin_zapotitlan_GT;San Martín Zapotitlán;;;;;;;;;;;;;x	
b_santa_cruz_mulua_GT;Santa Cruz Muluá;;;;;;;;;;;;;x	
b_san_vicente_boxoma_GT;San Vicente Boxomá;;;;;;;;;;;;;x
b_vaquilito_GT;Vaquilito;;;;;;;;;;;;;x	
b_san_jose_nil_chiquito_GT;San José Nil Chiquito;;;;;;;;;;;;;x	
c_guamuchal;Guachumal;;;;;;;;;;;;;x	
b_la_verde_GT;La Verde;;;;;;;;;;;;;x	
b_santa_cruz_cajola_GT;Santa Cruz Cajolá;;;;;;;;;;;;;x	
b_chiquirines_GT;Chiquirines;;;;;;;;;;;;;x	
b_caballo_blanco_GT;Caballo Blanco;;;;;;;;;;;;;x	
b_la_maquina_GT;La Máquina;;;;;;;;;;;;;x	
b_nueva_cajola_GT;Nueva Cajolá;;;;;;;;;;;;;x	
c_ocos;Ocós;;;;;;;;;;;;;x	
b_ocos_GT;Ocós;;;;;;;;;;;;;x	
b_pajapita_GT;Pajapita;;;;;;;;;;;;;x	
b_catarina_GT;Catarina;;;;;;;;;;;;;x	
b_el_triunfo_SAN_MARCOS_GT;El Triunfo;;;;;;;;;;;;;x	
b_tilapa_GT;Tilapa;;;;;;;;;;;;;x	
b_san_lorenzo_GT;San Lorenzo;;;;;;;;;;;;;x	
b_los_limones_GT;Los Limones;;;;;;;;;;;;;x	
c_sutichepequez;Sutichepéquez;;;;;;;;;;;;;x	
b_san_bernardino_GT;San Bernardino;;;;;;;;;;;;;x	
b_cuyotenango_GT;Cuyotenango;;;;;;;;;;;;;x	
b_san_francisco_zapotitlan_GT;San Francisco Zapotitlán;;;;;;;;;;;;;x	
b_patut_GT;Patut;;;;;;;;;;;;;x	
b_pueblo_nuevo_GT;Pueblo Nuevo;;;;;;;;;;;;;x	
c_san_marcos;San Marcos;;;;;;;;;;;;;x
b_malacatan_GT;Malacatán;;;;;;;;;;;;;x
b_san_pedro_sacatepequez_GT;San Pedro Sacatepéquez;;;;;;;;;;;;;x	
b_esquipulas_palo_gordo_GT;Esquipulas Palo Gordo;;;;;;;;;;;;;x	
b_tajumulco_GT;Tajumulco;;;;;;;;;;;;;x	
b_tacana_GT;Tacaná;;;;;;;;;;;;;x	
b_san_cristobal_cucho_GT;San Cristóbal Cucho;;;;;;;;;;;;;x	
c_pacaya;Pacayá;;;;;;;;;;;;;x	
b_las_palmas_GT;Las Palmas;;;;;;;;;;;;;x	
b_san_rafael_pacaya_GT;San Rafael Pacayá;;;;;;;;;;;;;x	
b_san_vicente_pacaya_GT;San Vicente Pacayá;;;;;;;;;;;;;x	
b_genova_GT;Génova;;;;;;;;;;;;;x	
b_bolivar_GT;Bolívar;;;;;;;;;;;;;x	
b_flores_costa_cuca_GT;Flores Costa Cuca;;;;;;;;;;;;;x	
b_colomba_GT;Colomba;;;;;;;;;;;;;x	
b_san_juan_ostuncalco_GT;San Juan Ostuncalco;;;;;;;;;;;;;x	
b_palestina_de_los_altos_GT;Palestina de los Altos;;;;;;;;;;;;;x	
b_san_martin_chili_verde_GT;San Martín Chili Verde;;;;;;;;;;;;;x	
b_salcaja_GT;Salcajá;;;;;;;;;;;;;x	
b_cajola_GT;Cajolá;;;;;;;;;;;;;x	
b_almolonga_GT;Almolonga;;;;;;;;;;;;;x	
c_totonicapan;Totonicapán;;;;;;;;;;;;;x
b_totonicapan_GT;Totonicapán;;;;;;;;;;;;;x
b_san_antonio_totonicapan_GT;San Antonio Totonicapán;;;;;;;;;;;;;x
b_la_laguna_GT;La Laguna;;;;;;;;;;;;;x
b_momostenango_GT;Momostenango;;;;;;;;;;;;;x
b_santa_catarina_ixtahuacan_GT;Santa Catarina Ixtahuacán;;;;;;;;;;;;;x
b_chuicutama_GT;Chuicutamá;;;;;;;;;;;;;x
b_san_francisco_el_alto_GT;San Francisco El Alto;;;;;;;;;;;;;x
d_escuintla;Escuintla;;;;;;;;;;;;;x
d_escuintla_adj;Escuintlean;;;;;;;;;;;;;x
b_palin_GT;Palín;;;;;;;;;;;;;x
b_masagua_GT;Masagua;;;;;;;;;;;;;x
b_siquinala_GT;Siquinalá;;;;;;;;;;;;;x
b_guanagazapa_GT;Guanagazapa;;;;;;;;;;;;;x
b_miriam_GT;Miriam;;;;;;;;;;;;;x
b_la_democracia_GT;La Democracia;;;;;;;;;;;;;x
c_chiquimulilla;Chiquimulilla;;;;;;;;;;;;;x
b_chiquimulilla_GT;Chiquimulilla;;;;;;;;;;;;;x
b_monterrico_GT;;;;;;;;;;;;;;x
b_guazacapan_GT;Guazacapán;;;;;;;;;;;;;x
b_taxisco_GT;Taxisco;;;;;;;;;;;;;x
b_san_juan_tecuaco_GT;San Juan Tecuaco;;;;;;;;;;;;;x
b_cacahuito_GT;Cacahuito;;;;;;;;;;;;;x
b_san_miguel_aroche_GT;San Miguel Aroche;;;;;;;;;;;;;x
c_achiguate;Achiguate;;;;;;;;;;;;;x
b_chulamar_GT;Chulamar;;;;;;;;;;;;;x
b_cuyuta_GT;Cuyuta;;;;;;;;;;;;;x
b_puerto_quetzal_GT;Puerto Quetzal;;;;;;;;;;;;;x
b_tiquisate_GT;Tiquisate;;;;;;;;;;;;;x
b_sipacate_GT;Sipacate;;;;;;;;;;;;;x
b_la_gomera_GT;La Gomera;;;;;;;;;;;;;x
b_iztapa_GT;Iztapa;;;;;;;;;;;;;x
d_jutiapa;Jutiapa;;;;;;;;;;;;;x	
d_jutiapa_adj;Jutiapan;;;;;;;;;;;;;x
c_jutiapa;Jutiapa;;;;;;;;;;;;;x	
b_jutiapa_GT;Jutiapa;;;;;;;;;;;;;x
b_jalpatagua_GT;Jalpatagua;;;;;;;;;;;;;x
b_el_progreso_GT;El Progreso;;;;;;;;;;;;;x	
b_comapa_GT;Comapa;;;;;;;;;;;;;x	
b_san_jose_acatempa_GT;San José Acatempa;;;;;;;;;;;;;x	
b_asuncion_mita_GT;Asunción Mita;;;;;;;;;;;;;x	
b_atescatempa_GT;Atescatempa;;;;;;;;;;;;;x	
c_moyuta;Moyuta;;;;;;;;;;;;;x	
b_ciudad_pedro_de_alvarado_GT;Ciudad Pedro de Alvarado;;;;;;;;;;;;;x
b_conguaco_GT;Conguaco;;;;;;;;;;;;;x	
b_pasaco_GT;Pasaco;;;;;;;;;;;;;x	
b_la_chapina_GT;La Chapina;;;;;;;;;;;;;x	
b_el_coco_GT;El Coco;;;;;;;;;;;;;x	
b_los_achiotes_GT;Los Achiotes;;;;;;;;;;;;;x	
b_barrancha_honda_GT;Barrancha Honda;;;;;;;;;;;;;x	
PROV2387;Moyuta;;;;;;;;;;;;;x
PROV2388;Jutiapa;;;;;;;;;;;;;x
PROV2389;Santa Rosa;;;;;;;;;;;;;x
PROV2390;Jalapa;;;;;;;;;;;;;x
PROV2391;El Progreso;;;;;;;;;;;;;x
PROV2392;Sacatepéquez;;;;;;;;;;;;;x
PROV2393;Esquipulas;;;;;;;;;;;;;x
PROV2394;Zacapa;;;;;;;;;;;;;x
PROV2395;Teculután;;;;;;;;;;;;;x
d_esquipulas;Esquipulas;;;;;;;;;;;;;x
d_esquipulas_adj;Esquipulean;;;;;;;;;;;;;x
c_chiquimula;Chiquimulá;;;;;;;;;;;;;x	
b_chiquimula_GT;Chiquimulá;;;;;;;;;;;;;x
b_jocotan_GT;Jocotán;;;;;;;;;;;;;x
b_vega_arriba_GT;Vega Arriba;;;;;;;;;;;;;x	
b_san_jose_la_arada_GT;San José La Arada;;;;;;;;;;;;;x	
b_xororagua_GT;Xororagua;;;;;;;;;;;;;x
c_esquipulas;Esquipulas;;;;;;;;;;;;;x	
b_cruz_alta_GT;Cruz Alta;;;;;;;;;;;;;x	
b_belen_GT;Belén;;;;;;;;;;;;;x	
b_quetzaltepque_GT;Quetzaltepeque;;;;;;;;;;;;;x	
b_julumichapa_GT;Julumichapa;;;;;;;;;;;;;x	
b_shalagua_GT;Shalagua;;;;;;;;;;;;;x	
b_tontoles_GT;Tontoles;;;;;;;;;;;;;x	
c_zacapa;Zacapa;;;;;;;;;;;;;x	
b_estanzuela_GT;Estanzuela;;;;;;;;;;;;;x
b_rio_hondo_GT;Río Hondo;;;;;;;;;;;;;x	
b_gualan_GT;Gualán;;;;;;;;;;;;;x
b_la_union_GT;La Unión;;;;;;;;;;;;;x	
b_jumuzna_GT;Jumuzná;;;;;;;;;;;;;x	
b_santa_rosalia_GT;Santa Rosalía;;;;;;;;;;;;;x	
c_teculutan;Teculután;;;;;;;;;;;;;x
b_teculutan_GT;Teculután;;;;;;;;;;;;;x	
b_huite_GT;Huite;;;;;;;;;;;;;x	
b_cabañas_GT;Cabañas;;;;;;;;;;;;;x	
b_usumatlan_GT;Usumatlán;;;;;;;;;;;;;x	
b_san_juan_GT;San Juan;;;;;;;;;;;;;x	
b_san_jorge_GT;San Jorge;;;;;;;;;;;;;x	
b_las_majadas_GT;Las Majadas;;;;;;;;;;;;;x	
b_el_triunfo_GT;El Triunfo;;;;;;;;;;;;;x	
b_villa_canales_GT;Villa Canales;;;;;;;;;;;;;x	
b_chinautla_GT;Chinautla;;;;;;;;;;;;;x	
c_el_progreso;El Progreso;;;;;;;;;;;;;x	
b_guastatoya_GT;Guastatoya;;;;;;;;;;;;;x	
b_el_paso_de_los_jalapas_GT;El Paso de los Jalapas;;;;;;;;;;;;;x	
b_san_cristobal_acasaguastlan_GT;San Cristóbal Acasaguastlán;;;;;;;;;;;;;x	
b_san_agustin_acasaguastlan_GT;San Agustín Acasaguastlán;;;;;;;;;;;;;x	
b_morazan_GT;Morazán;;;;;;;;;;;;;x	
b_el_rancho_GT;El Rancho;;;;;;;;;;;;;x	
b_tulumaje_GT;Tulumaje;;;;;;;;;;;;;x	
c_sacatepequez;Sacatepéquez;;;;;;;;;;;;;x	
b_santiago_sacatepequez_GT;Santiago Sacatepéquez;;;;;;;;;;;;;x	
b_sumpango_GT;Sumpango;;;;;;;;;;;;;x	
b_alotenango_GT;Alotenango;;;;;;;;;;;;;x	
b_san_lucas_sacatepequez_GT;San Lucas Sacatepéquez;;;;;;;;;;;;;x	
b_jocotenango_GT;Jocotenango;;;;;;;;;;;;;x	
b_pastores_GT;Pastores;;;;;;;;;;;;;x	
c_jalapa;Jalapa;;;;;;;;;;;;;x	
b_mataescuintla_GT;Mataescuintla;;;;;;;;;;;;;x	
b_san_pedro_pinula_GT;San Pedro Pinula;;;;;;;;;;;;;x	
b_monjas_GT;Monjas;;;;;;;;;;;;;x	
b_san_luis_jilotepeque_GT;San Luis Jilotepeque;;;;;;;;;;;;;x	
b_san_carlos_alzatate_GT;San Carlos Alzatate;;;;;;;;;;;;;x	
b_san_manuel_chaparron_GT;San Manuel Chaparrón;;;;;;;;;;;;;x	
b_pitahayas_GT;Pitahayas;;;;;;;;;;;;;x	
c_santa_rosa;Santa Rosa;;;;;;;;;;;;;x	
b_nueva_santa_rosa_GT;Nueva Santa Rosa;;;;;;;;;;;;;x	
b_santa_cruz_naranjo_GT;Santa Cruz Naranjo;;;;;;;;;;;;;x	
b_barberena_GT;Barberena;;;;;;;;;;;;;x	
b_ayarza_GT;Ayarza;;;;;;;;;;;;;x	
b_san_rafael_las_flores_GT;San Rafael Las Flores;;;;;;;;;;;;;x	
b_el_cerinal_GT;El Cerinal;;;;;;;;;;;;;x	
b_teocinte_GT;Teocinte;;;;;;;;;;;;;x	
PROV2396;Livingston;;;;;;;;;;;;;x
PROV2397;El Store;;;;;;;;;;;;;x
PROV2398;Morales;;;;;;;;;;;;;x
d_izabal;Izabal;;;;;;;;;;;;;x	
d_izabal_adj;Izabalean;;;;;;;;;;;;;x	
c_izabal;Izabal;;;;;;;;;;;;;x	
b_santo_tomas_de_castilla_GT;Santo Tomás de Castilla;;;;;;;;;;;;;x
b_san_francisco_del_mar_GT;San Francisco del Mar;;;;;;;;;;;;;x
b_buenavista_GT;Buenavista;;;;;;;;;;;;;x
b_entre_rios_GT;Entre Ríos;;;;;;;;;;;;;x
b_tenedores_GT;Tenedores;;;;;;;;;;;;;x
b_cayuga_GT;Cayuga;;;;;;;;;;;;;x
b_cacao_GT;Cacao;;;;;;;;;;;;;x
c_morales;Morales;;;;;;;;;;;;;x	
b_rio_negro_GT;Río Negro;;;;;;;;;;;;;x
b_la_libertad_GT;La Libertad;;;;;;;;;;;;;x
b_la_ensenada_GT;La Ensenada;;;;;;;;;;;;;x
b_el_crique_GT;El Crique;;;;;;;;;;;;;x
b_santa_elena_GT;Santa Elena;;;;;;;;;;;;;x
b_mariscos_GT;Mariscos;;;;;;;;;;;;;x
c_livingston;Livingston;;;;;;;;;;;;;x	
b_cabeza_de_vaca_GT;Cabeza de Vaca;;;;;;;;;;;;;x
b_cocoli_GT;Cocoli;;;;;;;;;;;;;x
b_las_viñas_GT;Las Viñas;;;;;;;;;;;;;x
b_san_juan_GT;San Juan;;;;;;;;;;;;;x
b_cocales_chacon_GT;Cocales Chacón;;;;;;;;;;;;;x
b_cienegas_GT;Ciénegas;;;;;;;;;;;;;x
c_el_estor;El Estor;;;;;;;;;;;;;x
b_san_felipe_de_lara_GT;San Felipe de Lara;;;;;;;;;;;;;x
b_seja_GT;Sejá;;;;;;;;;;;;;x
b_semuy_GT;Semuy;;;;;;;;;;;;;x
b_chinasejal_GT;Chinasejal;;;;;;;;;;;;;x
b_sahila_GT;Sahilá;;;;;;;;;;;;;x
b_tierra_colorada_GT;Tierra Colorada;;;;;;;;;;;;;x
b_modesto_mendez_GT;Modesto Méndez;;;;;;;;;;;;;x
PROV2399;Baja Verapaz;;;;;;;;;;;;;x
PROV2400;Cobán;;;;;;;;;;;;;x
PROV2401;Ixcán;;;;;;;;;;;;;x
PROV2402;Cuchumatán;;;;;;;;;;;;;x
d_quiche;Quiché;;;;;;;;;;;;;x
d_quiche_adj;Quichean;;;;;;;;;;;;;x
b_cahabon_GT;Cahabón;;;;;;;;;;;;;x	
b_raxruha_GT;Raxruhá;;;;;;;;;;;;;x	
b_santa_catalina_la_tinta_GT;Santa Catalina la Tinta;;;;;;;;;;;;;x	
b_teleman_GT;Telemán;;;;;;;;;;;;;x	
c_baja_verapaz;Baja Verapaz;;;;;;;;;;;;;x	
b_purulha_G;Purulhá;;;;;;;;;;;;;xT
b_san_miguel_chicaj_GT;San Miguel Chicaj;;;;;;;;;;;;;x	
b_cubulco_GT;Cubulco;;;;;;;;;;;;;x	
b_mocohan_GT;Mocohán;;;;;;;;;;;;;x	
b_sinanja_GT;Sinanjá;;;;;;;;;;;;;x	
b_el_tempisque_GT;El Tempisque;;;;;;;;;;;;;x	
c_coban;Cobán;;;;;;;;;;;;;x	
b_san_cristobal_verapaz_GT;San Cristóbal Verapaz;;;;;;;;;;;;;x	
b_san_juan_chamelco_GT;San Juan Chamelco;;;;;;;;;;;;;x	
b_santa_lucia_lachua_GT;Santa Lucía Lachuá;;;;;;;;;;;;;x	
b_cubilhuitz_GT;Cubilhuitz;;;;;;;;;;;;;x	
b_tactic_GT;Tactic;;;;;;;;;;;;;x	
b_san_andres_sajcabaja_GT;San Andrés Sajcabajá;;;;;;;;;;;;;x	
c_cuchumatan;Cuchumatán;;;;;;;;;;;;;x	
b_santa_maria_nebaj_GT;Santa María Nebaj;;;;;;;;;;;;;x	
b_chajul_GT;Chajul;;;;;;;;;;;;;x	
b_san_juan_cotzal_GT;San Juan Cotzal;;;;;;;;;;;;;x	
b_tzalbal_GT;Tzalbal;;;;;;;;;;;;;x	
b_salquil_GT;Salquil;;;;;;;;;;;;;x	
b_sotzil_GT;Sotzil;;;;;;;;;;;;;x	
b_ilom_GT;Ilom;;;;;;;;;;;;;x	
b_canaquil_GT;Canaquil;;;;;;;;;;;;;x	
c_ixcan;Ixcán;;;;;;;;;;;;;x	
b_tzetun_GT;Tzetún;;;;;;;;;;;;;x	
b_santiago_ixcan_GT;Santiago Ixcán;;;;;;;;;;;;;x	
b_horizonte_GT;Horizonte;;;;;;;;;;;;;x	
b_san_juan_chactela_GT;San Juan Chactelá;;;;;;;;;;;;;x	
b_nuevo_xalbal_GT;Nuevo Xalbal;;;;;;;;;;;;;x	
b_kaibil_balam_GT;Kaibil Balam;;;;;;;;;;;;;x	
b_santa_maria_tzeja_GT;Santa María Tzejá;;;;;;;;;;;;;x	
b_ciudad_vieja_GT;Santiago de Guatemala;;;;;;;;;;;;;x
PROV2403;Sierra de los Cuchumatanes;;;;;;;;;;;;;x
PROV2404;Yolnajab;;;;;;;;;;;;;x
PROV2405;Solomá;;;;;;;;;;;;;x
PROV2406;La Huista;;;;;;;;;;;;;x
d_huehuetenango;Huehuetenango;;;;;;;;;;;;;x	
d_huehuetenango_adj;Huehuetenangoan;;;;;;;;;;;;;x
b_aguacatan_GT;Aguacatán;;;;;;;;;;;;;x	
b_chiantla_GT;Chiantla;;;;;;;;;;;;;x	
b_san_sebastian_huehuetenango_GT;San Sebastián Huehuetenango;;;;;;;;;;;;;x	
b_san_juan_atitlan_GT;San Juan Atitlán;;;;;;;;;;;;;x	
b_parraxtut_GT;Parraxtut;;;;;;;;;;;;;x	
c_soloma;Solomá;;;;;;;;;;;;;x	
b_san_pedro_soloma_GT;San Pedro Solomá;;;;;;;;;;;;;x	
b_santiago_chimaltenango_GT;Santiago Chimaltenango;;;;;;;;;;;;;x	
b_san_rafael_la_independencia_GT;San Rafael la Independencia;;;;;;;;;;;;;x	
b_san_sebastian_coatan_GT;San Sebastián Coatán;;;;;;;;;;;;;x	
b_santa_eulalia_GT;Santa Eulalia;;;;;;;;;;;;;x	
c_la_huista;La Huista;;;;;;;;;;;;;x	
b_huista_GT;Huista;;;;;;;;;;;;;x	
b_san_idelfonso_ixtahuacan_GT;San Idelfonso Ixtahuacán;;;;;;;;;;;;;x	
b_santa_ana_huista_GT;Santa Ana Huista;;;;;;;;;;;;;x	
b_camoja_GT;Camoja;;;;;;;;;;;;;x	
b_concepcion_GT;Concepción;;;;;;;;;;;;;x	
b_la_libertad_huehuetenango_GT;La Libertad Huehuetenango;;;;;;;;;;;;;x	
c_yolnajab;Yolnajab;;;;;;;;;;;;;x	
b_nenton_GT;Nentón;;;;;;;;;;;;;x	
b_gracias_a_dios_GT;Gracias a Dios;;;;;;;;;;;;;x	
b_mayaland_GT;Mayaland;;;;;;;;;;;;;x	
b_el_quetzal_GT;El Quetzal;;;;;;;;;;;;;x	
b_bulej_GT;Bulej;;;;;;;;;;;;;x	
b_ixhuitz_GT;Ixhuitz;;;;;;;;;;;;;x	
PROV2407;Ahuachapán;;;;;;;;;;;;;x
PROV2408;Chalchuapa;;;;;;;;;;;;;x
PROV2409;Metapán;;;;;;;;;;;;;x
PROV2410;Santa Ana;;;;;;;;;;;;;x
PROV2411;Sonsonate;;;;;;;;;;;;;x
