######E_MEXICO######
#vassalize_dorados;Vassalize the Dorados;;;;;;;;;;;;;x
#vassalize_dorados_desc;With the Mexican Empire revived, the Dorados would willingly serve a sufficiently wealthy and pious Emperor - granted their ancient rights be respected...;;;;;;;;;;;;;x

restore_mexican_empire;Restore the Mexican Empire to Glory;;;;;;;;;;;;;x
restore_mexican_empire_desc;If key regions of the Empire and their the caudillos be brought to heel, the world must then truly recognize the Mexican Empire as a dominant force and the rightful continuation of the old, antidiluvian empire.;;;;;;;;;;;;;x

make_cdmx_capital;Make Mexico City the Capital;;;;;;;;;;;;;x
make_cdmx_capital_desc;Mexico City, the "Place in the Navel of the Moon", is the crown jewel of La República and its ancient namesake. If you so wish, you may restore it as the capital of the Mexican Empire.;;;;;;;;;x
cdmx_capital;Mexico City once more becomes the seat of imperial power.;Rome est une fois de plus la capitale du pouvoir impérial.;Rom wird einmal mehr der Sitz der kaiserlichen Macht.;;Roma vuelve a ser la sede del poder imperial.;;;;;;;;;x
EVTOPTA_justo59;No! How could things have gone so wrong?;;;;;;;;;;;;;x
EVTOPTB_justo59;The throne of the Empress of the Americas is reclaimed. Deus Vult!;;;;;;;;;;;;;x
EVTOPTC_justo59;La República will be reorganised into the §GFirst Latino Empire§!;;;;;;;;;;;;;x
EVTOPTC_justo59_TT;The Mexican Empire will be replaced by the Latino Empire.;;;;;;;;;;;;;x
EVTOPTD_justo59;¡Pobre México! ¡Tan lejos de Dios y tan cerca de gringos!;;;;;;;;;;;;;x
EVTOPTE_justo59;Is this it? Is this how Mexico finally ends?;;;;;;;;;;;;;x

justo.60.name;Not Latino but indeed an Empire;;;;;;;;;;;;;x
justo.60.desc;The bloodline of the last emperor of ancient Mexico, Justo Armas, has once again retreated to El Salvador, as his loyalist forces were decimated by the cunning adventurers comprising the Catholic Friends of Mexico. The Prelate of Cristo Rey was compelled to flee, while the Catholics seized all Cristero lands and redistributed them among their now feuding commanders. The ensuing chaos forced the Pope to journey southward, issuing a decree that abolished La República and established a feudal Latino Empire. Additionally, the Catholic Friends of Mexico were disbanded, giving rise to El Santo Oficio, a special body under the Emperor's control. \nWhile the foreign rulers now governing the former Mexico rejoice in the Pope's decrees, native Mexicans harbor discontent. The prospect of further conflicts looms on the horizon...;;;;;;;;;;;;;x
EVTOPTC_justo60;Mexico is not yet dead, it lives in every single one of us!;;;;;;;;;;;;;x

justo.62.name;Offer of Alliance;;;;;;;;;;;;;x
justo.62.desc;The name Justo Armas has spread far and wide, upsetting the balance of power in Central America and beyond. Ruminating in my camp, I am suddenly confronted by an emissary from a far-off land: Brazil. The emissary praises the name of Justo Armas and offers Brazilian support in exchange for a marriage alliance. I have not considered the question of marriage, but every prince should have a wife, after all. With some flair, the emissary presents a painting of the princess being offered in the alliance, and the lady is very fetching, a brunette. On the other hand, Brazil is very distant, and this is, at the end of the day, just a painting.;;;;;;;;;;;;;x
EVTOPTA_justo62;I accept this proposal.;;;;;;;;;;;;;x
EVTOPTA_justo62_TT;Your bride shall arrive in a few days;;;;;;;;;;;;;x
EVTOPTB_justo62;A painting? Bah!;;;;;;;;;;;;;x
EVTOPTB_justo62_TT;You'll be able to freely choose your spouse;;;;;;;;;;;;;x

justo.64.name;The Princess Arrives;;;;;;;;;;;;;x
justo.64.desc;A small Brazilian fleet arrives to escort your new wife to you. As the ships make landfall, I rush to board the ship and greet my bride. A feeling of profound disappointment washes over me as I see my bride: she looks nothing like the portrait. The portrait was slim, the princess was overweight, the portrait was lofty, the princess was short, the portrait was pretty, the princess was intensely plain. My expectations are crushed, and the princess notices instantly, bursting into tears. After some brief comforting and returning to my capital, we got to know one another, and I discovered some mutual interests and her continued love for me despite our first meeting. I feel swindled, but is annulment the right move?;;;;;;;;;;;;;x
EVTOPTA_justo64;The wedding is on!;;;;;;;;;;;;;x
EVTOPTB_justo64;This was not what I was promised.!;;;;;;;;;;;;;x

########### Outsider/Chosen Benemérito Events ################
EVTNAMEMXR.215;The Reconciliation of [Root.GetTitledFirstName];;;;;;;;;;;;;x
EVTDESCMXR.215;Though [Root.GetSheHe] rose to power as an outsider without the express approval of the previous ruler, [Root.GetTitledFirstName] has shrewdly been able to assert [Root.GetHerHim]self as the new political establishment in México. The halls of power have been reshaped, and a new era has begun, characterized by the rise of [Root.GetTitledFirstName] and [Root.GetHerHis] iron-fisted grip on La República's political landscape. [Root.GetTitledFirstName]'s ascent to power was marked by an unwavering ambition, exploiting the weaknesses and divisions within the ruling elite. With a calculated strategy and a cunning political mind, [Root.GetTitledFirstName] skillfully outmaneuvered [Root.GetHisHer] opponents, silencing dissent and consolidating [Root.GetHisHer] control over the levers of power. Through a combination of manipulation, coercion, and an unyielding determination, [Root.GetTitledFirstName] has emerged as the sole arbiter of México's political destiny.;;;;;;;;;;;;;x
EVTOPTAMXR.215;I have the reins of power in my hands.;;;;;;;;;;;;;x
EVTOPTBMXR.215;Long live the [Root.PrimaryTitle.GetRulerTitle]!;;;;;;;;;;;;;x
EVTOPTCMXR.215;We shall see;;;;;;;;;;;;;x

############# Navegante Events ###################
EVTOPTA_navigant_4;I will submit to your will.;;;;;;;;;x

############# Adelita Events #####################
adelita.0_A;While I'm busy fighting, I notice in the corner my eye, a giant man heading straight for me, a huge ax swinging wildly in my direction. Panic begins to rise in my chest when a moment later the giant staggers and falls, hit square in the jaw by the shield of the Adelita, [From.GetFirstName]! What a throw!;Alors que je suis en plein combat, je remarque du coin de l'oeil un géant se diriger droit sur moi en brandissant furieusement une grande hache. La panique s'empare de moi, jusqu'à ce que soudainement le géant chancelle et s'écroule, frappé droit dans la mâchoire par le bouclier de ma skjaldmö [From.GetFirstName] ! Quel lancer !;Während des Kampfes bemerke ich eine riesenhafte Gestalt, die sich mir nähert, eine ebenfalls riesige Axt in der Hand. Panik erfasst mich, als die Axt zum Schlag ansetzt, doch mitten im Hieb erstarrt der Riese, getroffen – direkt am Kinn – vom Schild meiner Schildmaid [From.GetFirstName]. Was für ein Wurf!;;Mientras estoy ocupado luchando, veo de reojo a un hombre gigantesco dirigiéndose directamente hacia mí, blandiendo un hacha enorme en mi dirección. El pánico comienza a subirme por el pecho cuando un momento más tarde el gigante se tambalea y cae, ¡golpeado justo en la mandíbula por el escudo de mi doncella escudera, [From.GetFirstName]! ¡Qué tiro!;;;;;;;;;x
adelita.0_B;In the midst of the battle I see a giant man heading straight for me, a huge ax swinging wildly in my direction. A moment later the giant staggers and falls, a spear jutting out of his right eye. Rising behind him is the Adelita, [From.GetTitledFirstName], calm triumph in her eyes.;Au milieu de la bataille, je vois un géant se diriger droit sur moi, une grande hache furieusement brandie. Puis, soudainement, il chancelle et s'écroule, une lance plantée dans l'oeil droit. Debout, derrière lui, se trouve ma skjaldmö [From.GetTitledFirstName], le regard triomphant mêlée de sang-froid. ;Mitten im Getümmel bemerke ich eine riesenhafte Gestalt, die sich mir nähert, eine riesige Axt in der Hand. Panik erfasst mich, als die Axt zum Schlag ansetzt, doch mitten im Hieb erstarrt der Riese, getroffen – mitten ins Auge – vom Speer meiner Schildmaid [From.GetTitledFirstName]. Ihr Gesicht strahlt vor Stolz!;;En medio de la batalla veo a un hombre gigantesco dirigiéndose directamente hacia mí, blandiendo un hacha enorme en mi dirección. Un momento después, el gigante se tambalea y cae, con una lanza sobresaliendo del ojo derecho. Alzándose tras él está mi doncella escudera, [From.GetTitledFirstName], con triunfo en sus ojos.;;;;;;;;;x
EVTOPTA_adelita0;That was a close one!;Ça c'est joué de peu !;Das war knapp!;;¡Estuvo cerca!;;;;;;;;;x
EVTOPTB_adelita0;What would I do without [From.GetFirstName]?;Que ferais-je sans [From.GetFirstName] ?;Was würde ich bloß tun ohne [From.GetFirstName]?;;¿Qué haría yo sin [From.GetFirstName]?;;;;;;;;;x
adelita.1_DESC;Fighting alongside the Adelita [my_adelita.GetFirstName] is exhilarating. We move together like two arms of one being, an unstoppabl-\nThe roar of pain from behind startles me, and I spin around to see [my_adelita.GetFirstName] clutching her side. "My [Root.GetLordLady]... I'm sorry," she says.;Combattre au côté de ma skjaldmö [my_adelita.GetFirstName] est exaltant. Nous bougeons comme deux bras d'un seul être, un inarrêtabl-\nUn cri de douleur derrière moi me fait tressaillir. Je me retourne et aperçois [my_adelita.GetFirstName] se tenant le côté. « M[Root.GetOnA][Root.GetLordLady]... je suis désolée », me dit-elle.;Seite an Seite mit meiner Schildmaid [my_adelita.GetFirstName] zu kämpfen ist großartig. In vollkommener Harmonie bewegen wir uns über das Schlachtfeld, als seien wir ein...\nEin Schmerzensschrei lässt mich zusammenschrecken. Hinter mir sehe ich [my_adelita.GetFirstName], die Hand auf eine Wunde an ihrer Seite gepresst. "[Root.GetLordLady] ... es tut mir leid", sagt sie.;;Luchar junto a mi doncella escudera, [my_adelita.GetFirstName] es estimulante. Nos movemos juntos como dos brazos de un solos ser, un imparable…\nEl rugido de dolor por detrás me sorprende y me giro para ver [my_adelita.GetFirstName] agarrándose el costado. «Lo siento, mi [Root.GetLordLady]…», dice.;;;;;;;;;x
EVTOPTA_adelita1;NO! You're my right hand! Get up!;NON ! Vous êtes ma main droite ! Levez-vous !;NEIN! Ihr seid meine rechte Hand! Erhebt Euch!;;¡NO! ¡Eres mi mano derecha! ¡Levanta!;;;;;;;;;x
EVTOPTA_adelita1_TOOLTIP;§Y[my_adelita.GetFirstName]§! is injured in battle.\n;§Y[my_adelita.GetFirstName]§! a été blessée dans la bataille.\n;§Y[my_adelita.GetFirstName]§! wurde in der Schlacht verletzt.\n;;§Y[my_adelita.GetFirstName]§! es herida en batalla.\n;;;;;;;;;x
adelita.2_DESC;Fighting alongside my [adelita_liege.GetTitledFirstName] is exhilarating. We move together like two arms of one being, an unstoppabl-\nThe sharp pain startles me, and I stagger to my knees. [adelita_liege.GetFirstName] charges my attacker, almost deliriously, while I feel the world go dark. "My [From.GetLordLady]... I'm sorry," I manage to utter.;Combattre au côté [adelita_liege.Get_du_TitledFirstName] est exaltant. Nous bougeons comme deux bras d'un seul être, un inarrêtabl-\nUne douleur aiguë me fait tressaillir et tomber au sol. [adelita_liege.GetFirstName] charge furieusement mon attaquant, alors que ma vue commence à s'assombrir. « M[From.GetOnA][From.GetLordLady]... je suis désolé[Root.Get_E] », dis-je.;Seite an Seite mit meiner Schildmaid [adelita_liege.GetTitledFirstName] zu kämpfen ist großartig. In vollkommener Harmonie bewegen wir uns über das Schlachtfeld, als seien wir ein...\nEin scharfer Schmerz durchzuckt mich und zwingt mich in die Knie. [adelita_liege.GetFirstName] stürzt sich auf meinen Angreifer, fast wie von Sinnen, während um mich herum alles schwarz wird. "[From.GetLordLady] ... es tut mir leid", bringe ich gequält hervor.;;Luchar junto a mi [adelita_liege.GetTitledFirstName] es estimulante. Nos movemos juntos como dos brazos de un ser, un imparable…\nEl dolor agudo me asusta, y me tambaleo de rodillas. [adelita_liege.GetFirstName] carga contra mi atacante, casi delirantemente, mientras siento que el mundo oscurece. «Lo siento, mi [From.GetLordLady]…», alcanzo a decir.;;;;;;;;;x
EVTOPTA_adelita2;This is... not good...;Cela... n'a pas l'air... bon.;Das ist ... nicht gut ...;;Esto no… es nada bueno…;;;;;;;;;
EVTOPTA_adelita2_TOOLTIP;While probably saving the life of your liege, you are severely injured in battle.\n;Alors que vous avez probablement sauvé la vie de votre [Root.Liege.GetLordLady] lige, vous êtes sévèrement blessée durant la bataille.\n;Zwar habt Ihr Eurem Lehnsherrn wahrscheinlich das Leben gerettet, doch Ihr selbst wurdet dabei schwer verletzt.\n;;Salvando probablemente la vida de tu señor, eres herida gravemente en batalla.\n;;;;;;;;;
adelita.3_DESC_A;It's with a heavy heart that I visit the Adelita, [my_adelita.GetFirstName]. It's been some time since her injury, but the incident has left her maimed and she hasn't shown herself around court lately. I find her in her chambers, staring out the window. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";C'est le coeur lourd que je rends visite à ma skjaldmö [my_adelita.GetFirstName]. Un certain temps s'est écoulé depuis sa blessure qui l'a rendue infirme et elle ne s'est pas présentée à la Cour dernièrement. Je la trouve dans ses appartements, regardant par la fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Bedrückt besuche ich meine Schildmaid [my_adelita.GetFirstName]. Es ist einige Zeit seit ihrer Verletzung vergangen, aber seither ist sie verstümmelt und meidet die Gesellschaft des Hofs. Ich finde sie in ihrer Kammer, wo sie wortlos aus dem Fenster sieht. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Con gran pesar visito a [my_adelita.GetFirstName], mi doncella escudera. Ha pasado algún tiempo desde sus heridas, pero el incidente la ha dejado mutilada y últimamente no ha aparecido por la corte. La encuentro en sus aposentos, mirando fijamente por la ventana. «No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_B;Concerned about her absence in the training grounds recently, I visit the Adelita [my_adelita.GetFirstName]. The enemy claimed her right eye, but I didn't expect it to get to her... I find her in her chambers, her face turned from me. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";Préoccupé[Root.Get_E] par son absence au terrain d'entraînement dernièrement, j'ai rendu visite à ma skjaldmö [my_adelita.GetFirstName]. L'ennemi lui a pris son oeil, mais je ne m'attendais pas à ce que cela l'affecte... Je la trouve dans ses appartements, le visage caché de moi. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Aus Sorge über ihre lange Abwesenheit auf dem Übungsgelände besuche ich meine Schildmaid [my_adelita.GetFirstName]. Im Kampf verlor sie ihr rechtes Auge, doch ich hatte nicht gedacht, dass sie das so mitnehmen würde ... In ihrer Kammer finde ich sie, doch sie meidet meinen Blick. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Preocupado por su reciente ausencia de los campos de entrenamiento, visito a mi doncella escudera, [my_adelita.GetFirstName]. El enemigo se cobró su ojo derecho, pero no esperaba que esto le afectase… La encuentro en sus aposentos, con la cara vuelta. «No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_C;After her injury, I made certain that the Adelita [my_adelita.GetFirstName] was fitted with a wooden leg of the finest quality, yet I haven't seen her around much lately. After deciding to pay her a visit, I find her sitting idly by her window. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";Après sa blessure, je me suis assuré[Root.Get_E] que ma skjaldmö [my_adelita.GetFirstName] a été équipée d'une jambe de bois de la meilleure qualité, mais je ne l'ai pas beaucoup vu ces derniers temps. Après avoir décidé de lui rendre visite, je la trouve assise à ne rien faire à sa fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Nach ihrer Verwundung sorgte ich dafür, dass meine Schildmaid [my_adelita.GetFirstName] mit einem Holzbein höchster Güte ausgestattet wurde, trotzdem blieb sie in letzter Zeit lieber für sich. Als ich sie besuchte, saß sie untätig und in Gedanken versunken am Fenster. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Después de su herida, me aseguré que mi doncella escudera [my_adelita.GetFirstName] fuese equipada con una pierna de madera de la mejor calidad, y sin embargo, hace tiempo que no la veo mucho. Después de decidirme a visitarla, la encuentro sentada de brazos cruzados junto a la ventana. «No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_D;After the battle, they had to amputate the brave Adelita's hand. Although a tough blow to any warrior, I didn't expect it to get to her. During my visit, she sits idly by her window. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";Après la bataille, ils ont dû amputer la main de ma skjaldmö. Même si un coup dur peut arriver à tout guerrier, je ne m'attendais pas à ce que cela arrive à elle. Je décide alors de lui rendre visite et la trouve assise à ne rien faire à sa fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Nach der Schlacht war man gezwungen, meiner Schildmaid die Hand abzunehmen. Eine furchtbare Verletzung für eine Kämpferin, trotzdem dachte ich nicht, dass ihr dadurch der Lebensmut zu nehmen sei. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Después de la batalla, tuvieron que amputarle la mano a mi doncella escudera. Aunque es un duro golpe para cualquier guerrero, no esperaba que esto le afectase. Durante mi visita, se sienta perezosamente junto a la ventana. No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_E;After the battle, the full extent of her injuries became apparent - a blow to the head left the face of the fierce Soldadera a mess. In spite of wearing a mask to cover her misfortune, [my_adelita.GetFirstName] has grown more reclusive. I find her one day, sitting alone in a window. "Don't worry, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";Après la bataille, la gravité de sa blessure est devenue évidente - un coup à la tête laisse la féroce skjaldmö défigurée. Au lieu de porter un masque pour cacher son infortune, [my_adelita.GetFirstName] s'est recluse. Je la trouve un jour, assise seule à une fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Nach der Schlacht wurde das volle Ausmaß der Verletzung deutlich. Das Gesicht meiner Schildmaid würde dauerhaft entstellt sein. Auch wenn sie nun eine Maske hat, meidet sie in letzter Zeit jede Gesellschaft. Eines Tages treffe ich sie, gedankenversunken am Fenster sitzend. "Sorgt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Después de la batalla, quedo claro el alcance de sus heridas… un golpe en la cabeza hizo un destrozo del rostro de mi feroz doncella escudera. A pesar de usar una máscara para cubrir su desgracia, [my_adelita.GetFirstName] se ha vuelto más solitaria. La encuentro un día, sentada sola en una ventana. No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_F;It's with a heavy heart that I visit the Adelita [my_adelita.GetFirstName]. It's been some time since her injury, but the incident has left her maimed and she hasn't shown herself around court lately. I find her in her chambers, staring out the window. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";C'est le coeur lourd que je rends visite à ma skjaldmö [my_adelita.GetFirstName]. Un certain temps s'est écoulé depuis sa blessure qui l'a rendue infirme et elle ne s'est pas présentée à la Cour dernièrement. Je la trouve dans ses appartements, regardant par la fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Bedrückt besuche ich meine Schildmaid [my_adelita.GetFirstName]. Es ist einige Zeit seit ihrer Verletzung vergangen, aber seither ist sie verstümmelt und meidet die Gesellschaft des Hofs. Ich finde sie in ihrer Kammer, wo sie wortlos aus dem Fenster sieht. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Con gran pesar visito a [my_adelita.GetFirstName], mi doncella escudera. Ha pasado algún tiempo desde sus heridas, pero el incidente la ha dejado mutilada y últimamente no ha aparecido por la corte. La encuentro en sus aposentos, mirando fijamente por la ventana. No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
adelita.3_DESC_G;It's with a heavy heart that I visit the Adelita [my_adelita.GetFirstName]. It's been some time since her injury, but the incident has changed her and she appears to have almost removed herself from court. I finally find her in her chambers, staring out the window. "Don't trouble yourself, [Root.GetMasterMistress]," she says. "I did my duty. It's what we do.";C'est le coeur lourd que je rends visite à ma skjaldmö [my_adelita.GetFirstName]. Un certain temps s'est écoulé depuis sa blessure qui l'a changé et elle a presque disparu de la Cour. Je la trouve finalement dans ses appartements, regardant par la fenêtre. « Ne vous inquiétez pas, [Root.GetMasterMistress] », me dit-elle. « Je n'ai fait que mon devoir. C'est notre rôle ».;Besorgt statte ich meiner Schildmaid [my_adelita.GetFirstName] einen Besuch ab. Seit ihrer schweren Verletzung ist viel Zeit vergangen, und seit diesem Vorfall meidet sie die Gesellschaft des Hofs. Schließlich finde ich sie in ihrer Kammer, versunken aus dem Fenster schauend. "Grämt Euch nicht, [Root.GetMasterMistress]", sagt sie. "Ich tat einfach meine Pflicht. So wie es unsere Aufgabe ist.";;Con un gran pesar visito mi doncella de escudera [my_adelita.GetFirstName].Ha pasado un tiempo desde su lesión, pero el incidente la ha cambiado y ella parece casi han eliminado a sí misma de la corte. Finalmente la encuentro en sus cámaras, mirando fijamente por la ventana No os preocupéis, [Root.GetMasterMistress]», dice. «Cumplí con mi deber. Es lo que hacemos».;;;;;;;;;x
EVTOPTA_adelita3;I can't stand to see you like this! Let my physician see you, please?;Je ne peux plus vous voir ainsi ! Laisseriez-vous mon physicien vous examiner ?;Es ist mir unerträglich, Euch so sehen zu müssen. Ich lasse meinen Leibarzt kommen. Seid Ihr damit einverstanden?;;¡No puedo soportar verte así! ¿Dejarás que mi médico te vea, por favor?;;;;;;;;;x
EVTOPTA_adelita3_TOOLTIP;You have your physician take a look at §Y[my_adelita.GetFirstName]§!.\n;Vous demandez à votre physicien d'examiner §Y[my_adelita.GetFirstName]§!.\n;Ihr habt veranlasst, dass Euer Leibarzt §Y[my_adelita.GetFirstName]§! untersucht.\n;;Haces que tu médico eche un vistazo a §Y[my_adelita.GetFirstName]§!.\n;;;;;;;;;x
EVTOPTB_adelita3;You're truly exceptional. Will you let me visit you more often?;Vous êtes exceptionnelle. Me laisserez-vous vous rendre visite plus souvent ?;Ihr seid wahrlich etwas Besonderes. Erlaubt Ihr mir, Euch noch häufiger zu besuchen?;;Eres verdaderamente excepcional. ¿Me dejarás visitarte más a menudo?;;;;;;;;;x
EVTOPTB_adelita3_TOOLTIP;You offer to stand by §Y[my_adelita.GetFirstName]'s§! side, at least for the duration of her recovery.\n;Vous proposez de rester au côté de §Y[my_adelita.GetFirstName]§!, du moins jusqu'à son rétablissement.\n;Ihr bietet an, §Y[my_adelita.GetFirstName]§! zur Seite zu stehen, wenigstens so lange sie sich von ihren Verletzungen erholt.\n;;Te ofreces a estar al lado de §Y[my_adelita.GetFirstName]§! al menos mientras dure su recuperación.\n;;;;;;;;;x
EVTOPTC_adelita3;Nevertheless, the bards shall compose corridos in your name!;Néanmoins, les bardes composeront des chansons en votre nom !;Sei es wie es sei, die Barden werden Lieder von Eurem Heldentum singen!;;¡De todos modos, los bardos deben componer canciones en tu nombre!;;;;;;;;;x
EVTOPTC_adelita3_TOOLTIP;You give a small speech to the Adelita, §Y[my_adelita.GetFirstName]§!, about how she saved your life that ill-fated day.\n;Vous rappelez à votre skjaldmö §Y[my_adelita.GetFirstName]§! comment elle vous a sauvé ce jour néfaste.\n;Ihr führt Eurer Schildmaid §Y[my_adelita.GetFirstName]§! noch einmal vor Augen, wie sie an jenem unglückseligen Tage Euer Leben rettete.\n;;Das un pequeño discurso a tu doncella escudera §Y[my_adelita.GetFirstName]§!, sobre cómo te salvó la vida aquel día desdichado.\n;;;;;;;;;x
adelita.4_DESC_A;[adelita_liege.GetTitledFirstName] came to see me today. [adelita_liege.GetSheHeCap] had [adelita_liege.GetHerHis] physician take a look at me, but after I laid out the details of the story the physician boggled at me: "That's quite the battle!" I suppose I am lucky to be alive?;[adelita_liege.Get_Le_TitledFirstName] est venu[adelita_liege.Get_E] me voir aujourd'hui. [adelita_liege.GetIlElleCap] a demandé à son physicien de m'examiner, mais après avoir donné les détails de l'histoire le physicien a eu un mouvement de recul devant moi : « Ce fut une sacrée bataille ! ». Je suppose que j'ai la chance d'être encore en vie ?;[adelita_liege.GetTitledFirstName] besuchte mich heute. [adelita_liege.GetSheHeCap] ließ den Leibarzt kommen, und nachdem ich erzählte, was sich zugetragen hatte, war dieser höchst erstaunt: "Was für eine Schlacht!" Ob ich mich glücklich schätzen sollte, noch am Leben zu sein?;;[adelita_liege.GetTitledFirstName] vino hoy a verme. [adelita_liege.GetElEllaCap] hizo que su médico me echase un vistazo, pero después de contarle los detalles de la historia el médico se quedó pasmado conmigo: «¡Menuda batalla!» Supongo que tengo suerte de estar viva, ¿no?;;;;;;;;;x
adelita.4_DESC_B;[adelita_liege.GetTitledFirstName] came to see me today, to check up on my injuries. [adelita_liege.GetSheHeCap] seems intent on visiting me again. I can't help but wonder whether it's [adelita_liege.GetHerHis] conscience making [adelita_liege.GetHerHim] approach me? There's really no need - all I did was my duty.;[adelita_liege.Get_Le_TitledFirstName] est venu[adelita_liege.Get_E] me voir aujourd'hui pour regarder mes blessures. [adelita_liege.GetIlElleCap] semble vouloir me revoir. Je ne peux pas m'empêcher de me demander si c'est simplement ce que lui dicte sa conscience. Il n'y a vraiment pas de quoi - je n'ai fait que mon devoir.;[adelita_liege.GetTitledFirstName] besuchte mich heute, um nach meinen Wunden zu sehen. [adelita_liege.GetSheHeCap] möchte mich offenbar noch öfter besuchen. Ob es wohl das Gewissen ist, was [adelita_liege.GetHerHim] plagt? Doch dafür besteht keine Veranlassung. Ich tat nicht mehr als meine Pflicht.;;[adelita_liege.GetTitledFirstName] vino hoy a verme, a comprobar mis heridas. [adelita_liege.GetElEllaCap] parece querer volver a visitarme. No puedo evitar preguntarme si es su conciencia lo que [adelita_liege.GetRleRla] hace acercarse a mí. No es necesario, de verdad. Solo cumplí con mi deber.;;;;;;;;;x
adelita.4_DESC_C;[adelita_liege.GetTitledFirstName] came to see me today, to check up on my injuries. [adelita_liege.GetSheHeCap] then proceeded to tell me a great many things about how fortunate [adelita_liege.GetSheHe] is to have me in [adelita_liege.GetHerHis] service. All in all, I admit I almost blushed at some of the compliments.;[adelita_liege.Get_Le_TitledFirstName] est venu[adelita_liege.Get_E] me voir aujourd'hui pour regarder mes blessures. [adelita_liege.GetIlElleCap] me dit à quel point [adelita_liege.GetIlElle] a de la chance de m'avoir à son service. Je dois admettre que j'ai failli rougir en entendant certains compliments.;[adelita_liege.GetTitledFirstName] wollte heute nach meinen Wunden sehen. [adelita_liege.GetSheHeCap] erzählte mir anschließend, wie froh [adelita_liege.GetSheHe] sei, einen Diener wie mich zu haben. Es waren so viele Komplimente, dass ich beinahe rot wurde.;;[adelita_liege.GetTitledFirstName] vino hoy a verme, a comprobar mis heridas. [adelita_liege.GetElEllaCap] procedió a decirme un montón de cosas de su fortuna al tenerme a su servicio. Con todo, admito que casi me sonrojé con algunos de los cumplidos.;;;;;;;;;x
EVTOPTA_adelita4;Today was a good day.;Ce fut une bonne journée.;Heute war ein guter Tag.;;Hoy fue un buen día.;;;;;;;;;x
opinion_loyal_adelita;Loyal Adelita;Skjaldmö loyale;Treue Schildmaid;;Doncella escudera leal;;;;;;;;;x
